target_id,abundance,abundance
PRQ46100,6.0,6.0
PRQ49684,12.0,12.0
PRQ48153,7.0,7.0
PRQ46253,17.0,17.0
PRQ46955,120.0,120.0
PRQ54304,55.0,55.0
PRQ51166,2.0,2.0
PRQ48570,1.0,1.0
PRQ50509,1.0,1.0
PRQ53754,10.0,10.0
PRQ51401,73.0,73.0
PRQ50025,7.33405,7.33405
PRQ50792,22.0,22.0
PRQ49274,25.0,25.0
PRQ54078,40.0,40.0
PRQ48128,4.0,4.0
PRQ48739,1.0,1.0
PRQ52468,22.0,22.0
PRQ50041,28.0,28.0
PRQ54020,20.0,20.0
PRQ48476,10.0,10.0
PRQ46758,23.0,23.0
PRQ53851,39.0,39.0
PRQ46073,27.0,27.0
PRQ47931,7.0,7.0
PRQ52433,4.0,4.0
PRQ53355,2.0,2.0
PRQ47101,4.0,4.0
PRQ51668,22.0,22.0
PRQ48529,55.0,55.0
PRQ53850,22.0,22.0
PRQ46203,40.0,40.0
PRQ48691,1.0,1.0
PRQ52630,6.0,6.0
PRQ53821,25.0,25.0
PRQ46909,35.0,35.0
PRQ53816,6.0,6.0
PRQ54378,15.0,15.0
PRQ46206,63.0,63.0
PRQ47660,6.0,6.0
PRQ46982,6.0,6.0
PRQ53346,4.0,4.0
PRQ50375,1.0,1.0
PRQ50361,15.0,15.0
PRQ46511,165.0,165.0
PRQ48021,2.0,2.0
PRQ46820,53.0,53.0
PRQ48059,7.0,7.0
PRQ49527,4.0,4.0
PRQ47373,27.0,27.0
PRQ54063,2.0,2.0
PRQ49804,7.0,7.0
PRQ53619,8.0,8.0
PRQ54055,22.0,22.0
PRQ47023,4.0,4.0
PRQ50322,1.0,1.0
PRQ54160,6.0,6.0
PRQ51356,6.0,6.0
PRQ54135,29.0,29.0
PRQ46678,24.8878,24.8878
PRQ53036,6.0,6.0
PRQ52009,16.0,16.0
PRQ47039,14.0,14.0
PRQ53400,3.0,3.0
PRQ54031,9.0,9.0
PRQ51187,1.0,1.0
PRQ49349,5.0,5.0
PRQ46764,2.58662,2.58662
PRQ54130,8.0,8.0
PRQ52962,10.0,10.0
PRQ49159,11.0,11.0
PRQ50665,23.0,23.0
PRQ46887,25.0,25.0
PRQ52976,163.0,163.0
PRQ54251,15.0,15.0
PRQ47506,12.0,12.0
PRQ53989,16.0,16.0
PRQ54158,51.0,51.0
PRQ46009,42.0,42.0
PRQ51789,24.0,24.0
PRQ46008,6.0,6.0
PRQ46952,16.0,16.0
PRQ50730,10.0,10.0
PRQ51589,6.0,6.0
PRQ51115,3.0,3.0
PRQ46261,42.0,42.0
PRQ49026,1.0,1.0
PRQ53431,20.0,20.0
PRQ46951,1.0,1.0
PRQ51967,53.0,53.0
PRQ52900,2.0,2.0
PRQ46393,4.0,4.0
PRQ46528,225.0,225.0
PRQ54053,14.0,14.0
PRQ47207,184.0,184.0
PRQ47620,28.0,28.0
PRQ50552,11.0,11.0
PRQ50954,100.0,100.0
PRQ53793,3.0,3.0
PRQ48876,20.0,20.0
PRQ46592,11.0,11.0
PRQ51238,6.0,6.0
PRQ52472,8.0,8.0
PRQ48437,2.0,2.0
PRQ53990,4.0,4.0
PRQ47038,10.0,10.0
PRQ52968,11.0,11.0
PRQ46745,4.0,4.0
PRQ54148,5.0,5.0
PRQ51791,104.0,104.0
PRQ49905,3.0,3.0
PRQ51725,240.0,240.0
PRQ51856,3.33414,3.33414
PRQ52760,133.0,133.0
PRQ47096,28.0,28.0
PRQ51779,110.0,110.0
PRQ49209,1.53558,1.53558
PRQ54081,12.0,12.0
PRQ51683,1.0,1.0
PRQ46584,30.0,30.0
PRQ50937,5.0,5.0
PRQ54202,5.0,5.0
PRQ50003,24.0,24.0
PRQ50565,2.0,2.0
PRQ50295,1.0,1.0
PRQ48475,8.0,8.0
PRQ54338,87.0,87.0
PRQ53294,44.0,44.0
PRQ48172,1.0,1.0
PRQ46064,2.0,2.0
PRQ47201,63.0,63.0
PRQ46843,16.0,16.0
PRQ47460,40.0,40.0
PRQ54258,41.0,41.0
PRQ49864,9.10836,9.10836
PRQ53023,9.0,9.0
PRQ48573,30.0,30.0
PRQ48929,52.0,52.0
PRQ51191,5.0,5.0
PRQ47495,3.0,3.0
PRQ50906,10.0,10.0
PRQ49765,3.27385,3.27385
PRQ54067,2.0,2.0
PRQ47887,4.0,4.0
PRQ49754,22.0,22.0
PRQ51566,2.13746,2.13746
PRQ52638,1.0,1.0
PRQ49843,0.963635,0.963635
PRQ51912,14.0,14.0
PRQ50733,14.0,14.0
PRQ49407,3.0,3.0
PRQ48282,1.0,1.0
PRQ46000,19.0,19.0
PRQ52903,5.0,5.0
PRQ52555,49.0,49.0
PRQ50728,8.0,8.0
PRQ51453,134.775,134.775
PRQ47337,13.8681,13.8681
PRQ47706,33.0,33.0
PRQ48877,85.0,85.0
PRQ53711,3.0,3.0
PRQ51558,134.0,134.0
PRQ46364,11.0,11.0
PRQ46557,12.0,12.0
PRQ51638,1.16705,1.16705
PRQ46027,1.0,1.0
PRQ46168,7.0,7.0
PRQ46147,13.0,13.0
PRQ48993,3.0,3.0
PRQ54179,3.0,3.0
PRQ54071,26.0,26.0
PRQ52451,29.0,29.0
PRQ52453,7.0,7.0
PRQ53840,1.65262,1.65262
PRQ52103,1.0,1.0
PRQ46105,41.0,41.0
PRQ48330,132.0,132.0
PRQ53158,4.0,4.0
PRQ54231,65.0,65.0
PRQ46771,3.0,3.0
PRQ46617,84.0,84.0
PRQ47850,6.41068,6.41068
PRQ51247,6.0,6.0
PRQ53530,1.0,1.0
PRQ48664,1.0,1.0
PRQ52699,1.0,1.0
PRQ50303,93.0,93.0
PRQ49032,6.0,6.0
PRQ48860,1.0,1.0
PRQ48043,4.0,4.0
PRQ47830,28.0,28.0
PRQ54034,23.0,23.0
PRQ50781,18.0,18.0
PRQ52415,11.0,11.0
PRQ51624,3.0,3.0
PRQ51875,47.0,47.0
PRQ48822,3.0,3.0
PRQ47767,1.0,1.0
PRQ51281,3.73112,3.73112
PRQ52973,3.0,3.0
PRQ47571,5.04457,5.04457
PRQ48619,13.0,13.0
PRQ46001,4.0,4.0
PRQ47527,1.0,1.0
PRQ46575,6.0,6.0
PRQ49099,1.0,1.0
PRQ46808,6.0,6.0
PRQ51623,3.0,3.0
PRQ53717,18.0,18.0
PRQ48203,22.0,22.0
PRQ50568,6.0,6.0
PRQ50533,11.0,11.0
PRQ54075,20.3231,20.3231
PRQ47406,16.0,16.0
PRQ46807,5.0,5.0
PRQ47371,6.0,6.0
PRQ48088,2.0,2.0
PRQ53244,130.0,130.0
PRQ53408,22.0,22.0
PRQ48883,15.0,15.0
PRQ49087,1.0,1.0
PRQ53113,28.0,28.0
PRQ48292,46.0,46.0
PRQ48227,4.0,4.0
PRQ47535,6.0,6.0
PRQ52559,29.0,29.0
PRQ46636,33.0,33.0
PRQ49621,14.0,14.0
PRQ54064,2.0,2.0
PRQ51740,12.0,12.0
PRQ48803,3.0,3.0
PRQ47397,3.0,3.0
PRQ49663,1.0,1.0
PRQ50270,6.0,6.0
PRQ48568,3.0,3.0
PRQ52159,30.0,30.0
PRQ50957,6.0,6.0
PRQ50224,8.0,8.0
PRQ53889,4.0,4.0
PRQ51598,15.0,15.0
PRQ50983,3.0,3.0
PRQ47831,2.0,2.0
PRQ50823,1.0,1.0
PRQ53145,7.0,7.0
PRQ51200,11.0,11.0
PRQ52898,4.0,4.0
PRQ53898,2.49079,2.49079
PRQ53197,35.0,35.0
PRQ48913,45.0,45.0
PRQ52535,2.0,2.0
PRQ51818,1.0,1.0
PRQ53634,9.0,9.0
PRQ48403,1.0,1.0
PRQ46691,498.0,498.0
PRQ47183,5.0,5.0
PRQ49846,43.0,43.0
PRQ52860,1.0,1.0
PRQ53686,6.0,6.0
PRQ46644,6.0,6.0
PRQ50866,2.0,2.0
PRQ52004,1.0,1.0
PRQ49805,12.0,12.0
PRQ48338,79.0,79.0
PRQ52006,211.0,211.0
PRQ47755,277.0,277.0
PRQ47282,0.174862,0.174862
PRQ52996,5.71689,5.71689
PRQ47759,14.0,14.0
PRQ53878,3.0,3.0
PRQ48766,23.0,23.0
PRQ46135,16.4614,16.4614
PRQ46301,48.0,48.0
PRQ46713,111.0,111.0
PRQ48197,12.0,12.0
PRQ54027,10.0,10.0
PRQ52427,19.1124,19.1124
PRQ53064,2.0,2.0
PRQ48588,17.308,17.308
PRQ50815,89.0,89.0
PRQ47548,30.0,30.0
PRQ47599,2.0,2.0
PRQ53967,1.0,1.0
PRQ46182,2.0,2.0
PRQ47770,51.0,51.0
PRQ50585,9.0,9.0
PRQ47314,5.0,5.0
PRQ52594,6.0,6.0
PRQ51352,7.0,7.0
PRQ50727,11.0,11.0
PRQ46766,98.0,98.0
PRQ46884,15.0,15.0
PRQ51747,9.0,9.0
PRQ54045,10.0,10.0
PRQ47405,130.0,130.0
PRQ52158,4.0,4.0
PRQ47036,6.0,6.0
PRQ50049,12.0,12.0
PRQ52459,2.0,2.0
PRQ46651,1.0,1.0
PRQ49257,53.0,53.0
PRQ53520,129.0,129.0
PRQ47737,80.0,80.0
PRQ50228,2.0,2.0
PRQ50530,2.0,2.0
PRQ53948,3.0,3.0
PRQ52882,15.0,15.0
PRQ47882,1.0,1.0
PRQ48548,11.0,11.0
PRQ45998,17.0,17.0
PRQ48812,8.0,8.0
PRQ50306,4.0,4.0
PRQ49386,17.0,17.0
PRQ48130,38.0,38.0
PRQ50108,30.0,30.0
PRQ47565,2.0,2.0
PRQ47180,38.0,38.0
PRQ49812,2.0,2.0
PRQ47519,29.0,29.0
PRQ49706,2.0,2.0
PRQ46049,1.0,1.0
PRQ46196,2.0,2.0
PRQ49361,5.0,5.0
PRQ46180,2.0,2.0
PRQ46427,6.10765e-05,6.10765e-05
PRQ51841,336.0,336.0
PRQ49970,0.8791,0.8791
PRQ49911,9.0,9.0
PRQ52125,0.0621171,0.0621171
PRQ53128,1.0,1.0
PRQ48613,2.0,2.0
PRQ51477,3.0,3.0
PRQ54253,3.0,3.0
PRQ52941,26.0,26.0
PRQ52544,42.0,42.0
PRQ46456,22.0,22.0
PRQ50378,4.0,4.0
PRQ54267,3.0,3.0
PRQ53215,8.0,8.0
PRQ48246,3.0,3.0
PRQ48597,31.0,31.0
PRQ50072,30.0,30.0
PRQ49075,4.0,4.0
PRQ51012,12.0,12.0
PRQ52118,7.0,7.0
PRQ51648,41.0,41.0
PRQ53909,25.0,25.0
PRQ47202,7.0,7.0
PRQ46192,9.0,9.0
PRQ47252,3.0,3.0
PRQ54128,1.0,1.0
PRQ48856,10.0,10.0
PRQ48646,1.0,1.0
PRQ51561,27.0,27.0
PRQ53240,2.0,2.0
PRQ49871,6.0,6.0
PRQ50722,4.0,4.0
PRQ47437,20.0,20.0
PRQ51137,5.0,5.0
PRQ54293,12.0,12.0
PRQ47231,15.6075,15.6075
PRQ51456,66.0,66.0
PRQ54377,81.0,81.0
PRQ52828,10.0,10.0
PRQ49933,0.362193,0.362193
PRQ46373,55.0,55.0
PRQ47735,2.0,2.0
PRQ54100,87.0,87.0
PRQ52196,2.0,2.0
PRQ51935,3.0,3.0
PRQ47925,21.0,21.0
PRQ52716,6.0,6.0
PRQ51784,24.0,24.0
PRQ53321,16.1173,16.1173
PRQ47413,2.0,2.0
PRQ48195,31.0,31.0
PRQ48579,22.0,22.0
PRQ53493,33.0,33.0
PRQ53994,5.0,5.0
PRQ50600,64.0,64.0
PRQ48135,23.0,23.0
PRQ46583,2.0,2.0
PRQ53695,1.0,1.0
PRQ51003,58.0,58.0
PRQ46053,15.0,15.0
PRQ50076,119.0,119.0
PRQ50912,1.0,1.0
PRQ48972,1.0,1.0
PRQ50594,27.0,27.0
PRQ53163,52.0,52.0
PRQ53242,2.0,2.0
PRQ53797,6.26454,6.26454
PRQ53020,2.0,2.0
PRQ47823,2.0,2.0
PRQ46307,58.0,58.0
PRQ49183,9.0,9.0
PRQ49208,14.0,14.0
PRQ49588,11.0,11.0
PRQ53277,1.0,1.0
PRQ54035,21.0,21.0
PRQ47756,2.0,2.0
PRQ48180,6.0,6.0
PRQ53947,8.0,8.0
PRQ49591,43.0,43.0
PRQ49108,3.0,3.0
PRQ46667,6.0102,6.0102
PRQ46124,22.0,22.0
PRQ51222,6.0,6.0
PRQ48589,206.0,206.0
PRQ51890,65.0,65.0
PRQ51497,1.0,1.0
PRQ53813,21.0,21.0
PRQ53818,7.0,7.0
PRQ51393,1.0,1.0
PRQ52680,1.08264,1.08264
PRQ51098,6.0,6.0
PRQ51703,1.0,1.0
PRQ52147,9.0,9.0
PRQ52977,1.0,1.0
PRQ47466,8.0,8.0
PRQ46443,51.0,51.0
PRQ48887,16.0,16.0
PRQ50038,130.0,130.0
PRQ46801,35.0,35.0
PRQ54346,74.0,74.0
PRQ50958,10.0,10.0
PRQ51658,4.0,4.0
PRQ46148,7.0,7.0
PRQ48274,58.0,58.0
PRQ48590,2.0,2.0
PRQ46628,1.0,1.0
PRQ46838,618.0,618.0
PRQ53183,4.8284,4.8284
PRQ50138,21.7639,21.7639
PRQ51502,41.0,41.0
PRQ46531,1.0,1.0
PRQ46940,5.0,5.0
PRQ46634,14.0,14.0
PRQ50181,2.0,2.0
PRQ49909,2.0,2.0
PRQ53589,2.0,2.0
PRQ50589,1.0,1.0
PRQ46810,8.57985e-08,8.57985e-08
PRQ52763,11.0,11.0
PRQ48928,26.0,26.0
PRQ50040,16.0,16.0
PRQ47035,28.0,28.0
PRQ46226,198.0,198.0
PRQ51690,10.0,10.0
PRQ49291,22.0,22.0
PRQ47511,1.0,1.0
PRQ48658,26.0,26.0
PRQ46005,38.0,38.0
PRQ48846,42.0,42.0
PRQ46856,8.0,8.0
PRQ51694,16.0,16.0
PRQ50318,1.93631,1.93631
PRQ49224,1.0,1.0
PRQ47107,104.0,104.0
PRQ49595,4.0,4.0
PRQ47704,53.0,53.0
PRQ49225,34.0,34.0
PRQ49931,1.0,1.0
PRQ54134,15.0,15.0
PRQ50061,1.0,1.0
PRQ49104,59.0,59.0
PRQ52908,7.0,7.0
PRQ48219,6.76977,6.76977
PRQ46525,1.0,1.0
PRQ53443,8.0,8.0
PRQ51021,8.0,8.0
PRQ47616,2.0,2.0
PRQ51029,6.0,6.0
PRQ46680,27.0,27.0
PRQ54237,1.0,1.0
PRQ51800,4.26051,4.26051
PRQ51391,2.0,2.0
PRQ47317,44.0,44.0
PRQ50687,25.0,25.0
PRQ52010,49.0,49.0
PRQ46911,14.0,14.0
PRQ53579,19.8423,19.8423
PRQ50831,54.0,54.0
PRQ46012,4.0,4.0
PRQ53473,9.0,9.0
PRQ53485,12.0,12.0
PRQ49816,28.0,28.0
PRQ48503,2.0,2.0
PRQ47525,4.6333,4.6333
PRQ53235,1.3629,1.3629
PRQ49548,8.0,8.0
PRQ51985,8.0,8.0
PRQ53480,13.0,13.0
PRQ50845,36.9548,36.9548
PRQ54209,6.0,6.0
PRQ51884,0.233267,0.233267
PRQ46882,14.0,14.0
PRQ52538,114.0,114.0
PRQ46312,16.0,16.0
PRQ52465,1.0,1.0
PRQ49282,26.0,26.0
PRQ53185,1.0,1.0
PRQ53605,3.0,3.0
PRQ49721,4.0,4.0
PRQ49634,3.0,3.0
PRQ47947,1.0,1.0
PRQ49420,10.0,10.0
PRQ49077,5.0,5.0
PRQ49097,9.0,9.0
PRQ49393,6.39396,6.39396
PRQ47483,1.0,1.0
PRQ53814,10.0,10.0
PRQ51904,21.0,21.0
PRQ52949,2.0,2.0
PRQ46342,7.0,7.0
PRQ52238,4.0,4.0
PRQ53340,2.0,2.0
PRQ47386,22.0,22.0
PRQ53768,8.0,8.0
PRQ48951,13.0,13.0
PRQ47883,5.0,5.0
PRQ46774,1.0,1.0
PRQ46721,21.0,21.0
PRQ46362,33.0,33.0
PRQ47141,7.0,7.0
PRQ46004,15.0,15.0
PRQ48689,29.8838,29.8838
PRQ51036,5.0,5.0
PRQ49770,1.93043,1.93043
PRQ48961,21.9556,21.9556
PRQ49103,1.0,1.0
PRQ50098,3.0,3.0
PRQ48888,10.7648,10.7648
PRQ48593,129.0,129.0
PRQ48486,2.0,2.0
PRQ49840,1.0,1.0
PRQ46627,5.0,5.0
PRQ48916,2.0,2.0
PRQ48243,28.0,28.0
PRQ48577,27.0,27.0
PRQ46707,3.0,3.0
PRQ53281,139.0,139.0
PRQ49604,16.0,16.0
PRQ48311,6.26876,6.26876
PRQ46530,10.0,10.0
PRQ47246,4.57415,4.57415
PRQ54166,7.0,7.0
PRQ49806,15.0,15.0
PRQ46024,10.0,10.0
PRQ47766,7.0,7.0
PRQ54038,180.0,180.0
PRQ50898,1.0,1.0
PRQ47147,7.0,7.0
PRQ53472,4.0,4.0
PRQ46770,20.0,20.0
PRQ46262,4.73942,4.73942
PRQ48741,4.0,4.0
PRQ46450,9.0,9.0
PRQ49331,53.0,53.0
PRQ46252,26.0,26.0
PRQ48354,5.0,5.0
PRQ46107,41.0,41.0
PRQ46849,4.0,4.0
PRQ52834,15.0,15.0
PRQ47864,6.0,6.0
PRQ50672,1.0,1.0
PRQ46139,3.0,3.0
PRQ50341,7.87684,7.87684
PRQ47390,19.0,19.0
PRQ49722,20.0,20.0
PRQ52487,29.0,29.0
PRQ46410,4.0,4.0
PRQ51045,2.0,2.0
PRQ52959,2.34407,2.34407
PRQ46278,10.0,10.0
PRQ47046,25.0,25.0
PRQ48025,1.0,1.0
PRQ53922,2.0,2.0
PRQ52030,1.0,1.0
PRQ46506,6.0,6.0
PRQ50878,5.0,5.0
PRQ52747,2.0,2.0
PRQ46300,9.0,9.0
PRQ46920,18.0,18.0
PRQ47595,2.0,2.0
PRQ50062,42.0,42.0
PRQ46225,195.0,195.0
PRQ47481,24.0,24.0
PRQ47811,9.0,9.0
PRQ48273,10.0,10.0
PRQ49377,8.0,8.0
PRQ53492,36.0,36.0
PRQ46011,18.0,18.0
PRQ51437,7.0,7.0
PRQ46313,8.0,8.0
PRQ47561,48.0,48.0
PRQ47933,8.0,8.0
PRQ54066,32.0,32.0
PRQ50916,1.0,1.0
PRQ46682,55.2625,55.2625
PRQ48371,47.0,47.0
PRQ51449,2.0,2.0
PRQ47031,3.0,3.0
PRQ51234,8.0,8.0
PRQ53513,1.0,1.0
PRQ50511,3.0,3.0
PRQ48907,2.0,2.0
PRQ50429,55.0,55.0
PRQ50483,23.0,23.0
PRQ51815,20.0,20.0
PRQ47290,1.0,1.0
PRQ50553,30.0,30.0
PRQ53229,26.0,26.0
PRQ47803,2.52091,2.52091
PRQ46354,4.0,4.0
PRQ48077,14.0,14.0
PRQ50320,3.56609,3.56609
PRQ51858,45.0,45.0
PRQ50587,3.0,3.0
PRQ51020,1.0,1.0
PRQ46274,16.0,16.0
PRQ46478,31.0,31.0
PRQ46917,173.0,173.0
PRQ50008,1.0,1.0
PRQ53950,21.0,21.0
PRQ46847,6.0,6.0
PRQ46578,26.0,26.0
PRQ53260,5.0,5.0
PRQ47978,1.0,1.0
PRQ51423,16.5489,16.5489
PRQ53453,2.0,2.0
PRQ48132,3.0,3.0
PRQ48670,86.0,86.0
PRQ47332,8.54791,8.54791
PRQ50948,1.0,1.0
PRQ49953,48.0,48.0
PRQ53318,50.0,50.0
PRQ54165,2.0,2.0
PRQ50018,10.7662,10.7662
PRQ47126,1.0,1.0
PRQ48106,27.0,27.0
PRQ49084,2.65045,2.65045
PRQ46156,2.0,2.0
PRQ52781,16.0,16.0
PRQ49215,1.0,1.0
PRQ49605,3.0,3.0
PRQ52770,14.0,14.0
PRQ54074,1.0,1.0
PRQ48561,9.0,9.0
PRQ54123,9.0,9.0
PRQ47155,53.0,53.0
PRQ47523,9.0,9.0
PRQ48629,1.0,1.0
PRQ51684,1.0,1.0
PRQ46509,8.0,8.0
PRQ50164,23.0,23.0
PRQ46251,8.0,8.0
PRQ48179,1.0,1.0
PRQ46083,8.0,8.0
PRQ54314,12.0,12.0
PRQ53039,5.0,5.0
PRQ54187,32.0,32.0
PRQ50788,28.0,28.0
PRQ46844,27.0,27.0
PRQ53289,9.0,9.0
PRQ47254,3.0,3.0
PRQ52857,10.0,10.0
PRQ48584,1.0,1.0
PRQ51893,5.0,5.0
PRQ46998,19.0,19.0
PRQ50905,37.0,37.0
PRQ52918,3.0,3.0
PRQ50223,2.0,2.0
PRQ49746,13.0,13.0
PRQ54197,4.0,4.0
PRQ46467,3.0,3.0
PRQ51430,35.0,35.0
PRQ54030,15.0,15.0
PRQ47061,8.0,8.0
PRQ53063,4.0,4.0
PRQ49111,1.0,1.0
PRQ46540,1.0,1.0
PRQ53433,3.0,3.0
PRQ50646,3.78815,3.78815
PRQ51971,14.0,14.0
PRQ51025,8.0,8.0
PRQ46469,59.0,59.0
PRQ47762,13.0,13.0
PRQ48061,1.0,1.0
PRQ51305,3.0,3.0
PRQ50289,1.0,1.0
PRQ49106,63.4761,63.4761
PRQ46616,1.0,1.0
PRQ54330,56.0,56.0
PRQ47774,5.0,5.0
PRQ52360,4.0,4.0
PRQ50955,27.0,27.0
PRQ46477,44.0,44.0
PRQ51410,2.0,2.0
PRQ51926,3.0,3.0
PRQ48031,1.0,1.0
PRQ46439,24.0,24.0
PRQ47392,12.0,12.0
PRQ52815,50.0,50.0
PRQ50657,19.0,19.0
PRQ53130,8.0,8.0
PRQ54147,9.88761,9.88761
PRQ48187,2.0,2.0
PRQ49685,1.0,1.0
PRQ49886,25.0,25.0
PRQ51094,49.0,49.0
PRQ46434,5.46249,5.46249
PRQ51975,26.0,26.0
PRQ53615,48.0,48.0
PRQ53809,1.0,1.0
PRQ51972,1.0,1.0
PRQ47570,9.0,9.0
PRQ49537,1.0,1.0
PRQ54204,1.0,1.0
PRQ48964,57.0,57.0
PRQ51473,0.104367,0.104367
PRQ51424,1.0,1.0
PRQ51276,6.0,6.0
PRQ50550,28.0,28.0
PRQ49500,15.0,15.0
PRQ51621,6.0,6.0
PRQ50468,5.0,5.0
PRQ52759,30.0,30.0
PRQ50278,4.0,4.0
PRQ50838,13.3063,13.3063
PRQ51194,2.0,2.0
PRQ53815,2.0,2.0
PRQ52110,0.955426,0.955426
PRQ53988,7.0,7.0
PRQ47091,30.0,30.0
PRQ46134,3.0,3.0
PRQ48946,1.0,1.0
PRQ48958,29.0,29.0
PRQ49076,1.0,1.0
PRQ51243,8.0,8.0
PRQ52709,22.917,22.917
PRQ48398,2.0,2.0
PRQ52338,1.0,1.0
PRQ51870,10.0,10.0
PRQ49509,41.0,41.0
PRQ53134,8.0,8.0
PRQ52377,6.74946,6.74946
PRQ50745,112.0,112.0
PRQ52368,2.0,2.0
PRQ53586,3.0,3.0
PRQ46846,23.0,23.0
PRQ47012,26.0,26.0
PRQ47652,77.0,77.0
PRQ53723,24.0,24.0
PRQ50584,3.0,3.0
PRQ54332,39.0,39.0
PRQ50290,42.0,42.0
PRQ47275,20.0,20.0
PRQ53958,32.0,32.0
PRQ48066,13.0,13.0
PRQ49406,2.0,2.0
PRQ47075,26.0,26.0
PRQ47361,2.0,2.0
PRQ52327,1.0,1.0
PRQ53442,5.0,5.0
PRQ52873,2.0,2.0
PRQ53199,10.0,10.0
PRQ52090,4.0,4.0
PRQ48248,33.3012,33.3012
PRQ49256,14.0,14.0
PRQ48618,1.0,1.0
PRQ49483,7.0,7.0
PRQ52212,27.0,27.0
PRQ52156,3.0,3.0
PRQ52721,1.0,1.0
PRQ47516,1.0,1.0
PRQ51855,2.18426,2.18426
PRQ46647,113.0,113.0
PRQ52249,19.0,19.0
PRQ48304,12.0,12.0
PRQ49719,6.0,6.0
PRQ48007,23.0,23.0
PRQ46242,2.0,2.0
PRQ51399,5.0,5.0
PRQ54328,26.0,26.0
PRQ48567,5.0,5.0
PRQ53956,20.0,20.0
PRQ49203,1.0,1.0
PRQ46349,1.0,1.0
PRQ53602,1.0,1.0
PRQ49636,26.0,26.0
PRQ53732,1.0,1.0
PRQ51144,31.0,31.0
PRQ53819,123.0,123.0
PRQ49066,1.0,1.0
PRQ51810,1.0,1.0
PRQ53854,14.0,14.0
PRQ51147,1.0,1.0
PRQ53573,5.0,5.0
PRQ48523,44.0,44.0
PRQ49020,114.0,114.0
PRQ46309,2.0,2.0
PRQ48434,56.0,56.0
PRQ47071,1.0,1.0
PRQ52878,2.0,2.0
PRQ49339,73.0,73.0
PRQ48755,4.0,4.0
PRQ50741,19.0,19.0
PRQ49868,5.0,5.0
PRQ46586,5.0,5.0
PRQ53673,1.0,1.0
PRQ51007,1.11124,1.11124
PRQ48062,1.56231,1.56231
PRQ52288,41.0,41.0
PRQ52777,21.0,21.0
PRQ53874,6.66371e-08,6.66371e-08
PRQ53055,6.0,6.0
PRQ50900,10.0,10.0
PRQ52748,148.0,148.0
PRQ47741,40.0,40.0
PRQ54306,21.0,21.0
PRQ51674,14.0,14.0
PRQ46708,10.0,10.0
PRQ46551,1.0,1.0
PRQ52349,3.0,3.0
PRQ47391,1.0,1.0
PRQ47544,4.0,4.0
PRQ47389,11.0,11.0
PRQ53435,2.0,2.0
PRQ47228,8.0,8.0
PRQ52997,2.0,2.0
PRQ46440,1.0,1.0
PRQ50467,12.0,12.0
PRQ53703,28.0,28.0
PRQ52523,30.0,30.0
PRQ48045,31.0,31.0
PRQ47610,2.0,2.0
PRQ52289,1.0,1.0
PRQ49679,1.0,1.0
PRQ54211,13.0,13.0
PRQ48361,5.0,5.0
PRQ53680,3.0,3.0
PRQ54278,5.0,5.0
PRQ46777,25.0,25.0
PRQ47097,17.0,17.0
PRQ53584,15.0985,15.0985
PRQ46570,3.0,3.0
PRQ51268,13.0,13.0
PRQ49693,1.0,1.0
PRQ53152,2.0,2.0
PRQ48146,63.0,63.0
PRQ52053,2.0,2.0
PRQ51787,1.0,1.0
PRQ46573,2.0,2.0
PRQ49469,1.0,1.0
PRQ48231,8.0,8.0
PRQ47171,1.0,1.0
PRQ54176,3.0,3.0
PRQ49461,7.0,7.0
PRQ47167,71.0,71.0
PRQ49165,1.0,1.0
PRQ51788,3.0,3.0
PRQ50988,15.1501,15.1501
PRQ52586,3.0,3.0
PRQ54361,29.0,29.0
PRQ48482,28.0,28.0
PRQ52237,1.0,1.0
PRQ53118,7.0,7.0
PRQ50604,2.0,2.0
PRQ53375,37.0,37.0
PRQ52170,4.0,4.0
PRQ48685,22.9111,22.9111
PRQ54089,6.0,6.0
PRQ54005,53.1072,53.1072
PRQ52527,21.0,21.0
PRQ47816,1.0,1.0
PRQ51002,1.0,1.0
PRQ50760,8.0,8.0
PRQ51612,16.0,16.0
PRQ46703,11.0,11.0
PRQ52904,26.0,26.0
PRQ48489,69.0,69.0
PRQ47195,52.0,52.0
PRQ49768,2.0,2.0
PRQ48362,151.0,151.0
PRQ52500,45.0,45.0
PRQ48547,23.0,23.0
PRQ51361,15.0,15.0
PRQ49723,1.0,1.0
PRQ49788,2.0,2.0
PRQ53552,8.0,8.0
PRQ49434,1.0,1.0
PRQ53622,12.0,12.0
PRQ46657,1.0,1.0
PRQ49168,1.0,1.0
PRQ52123,12.0,12.0
PRQ49869,34.0,34.0
PRQ53782,13.0,13.0
PRQ53379,92.0,92.0
PRQ51496,21.0,21.0
PRQ49484,31.0,31.0
PRQ47467,42.0,42.0
PRQ50814,20.0,20.0
PRQ53828,7.0,7.0
PRQ48055,19.0,19.0
PRQ48682,1.0,1.0
PRQ52128,4.42863,4.42863
PRQ48525,1.0,1.0
PRQ50388,2.0,2.0
PRQ48351,11.0,11.0
PRQ51603,16.0,16.0
PRQ46582,8.0,8.0
PRQ50225,10.0,10.0
PRQ48966,37.0,37.0
PRQ49400,1.0,1.0
PRQ50011,1.5,1.5
PRQ50865,1.0,1.0
PRQ48868,7.0,7.0
PRQ52839,1.0,1.0
PRQ47923,33.0,33.0
PRQ49554,10.5939,10.5939
