target_id,abundance
BGIOSGA005629-TA,112.0
BGIOSGA006537-TA,5.0
BGIOSGA012207-TA,169.0
BGIOSGA016326-TA,3.0
BGIOSGA010504-TA,65.0
BGIOSGA009001-TA,60.0
BGIOSGA021399-TA,66.0
BGIOSGA012842-TA,3.0
BGIOSGA034421-TA,1974.0
BGIOSGA007738-TA,187.0
BGIOSGA018734-TA,198.0
BGIOSGA031285-TA,7.98017
BGIOSGA037533-TA,243.0
BGIOSGA015434-TA,2.0
BGIOSGA037496-TA,2.0
BGIOSGA032644-TA,58.0
BGIOSGA003933-TA,5.0
BGIOSGA020575-TA,1.0
BGIOSGA025640-TA,11.0
BGIOSGA009403-TA,94.0
BGIOSGA025559-TA,36.0
BGIOSGA002098-TA,38.0
BGIOSGA033519-TA,320.406
BGIOSGA007823-TA,3.0
BGIOSGA027485-TA,4.0
BGIOSGA034214-TA,11.0
BGIOSGA000657-TA,175.0
BGIOSGA032009-TA,134.0
BGIOSGA019167-TA,132.0
BGIOSGA000577-TA,40.0
BGIOSGA029113-TA,80.0
BGIOSGA018678-TA,58.0
BGIOSGA001599-TA,434.427
BGIOSGA011371-TA,44.0
BGIOSGA001683-TA,1.39207
BGIOSGA028423-TA,6.0
BGIOSGA002350-TA,59.0
BGIOSGA035984-TA,9.0
BGIOSGA003514-TA,69.0
BGIOSGA005279-TA,19.0
BGIOSGA012547-TA,2.91198
BGIOSGA006147-TA,5.47961
BGIOSGA007836-TA,14.0
BGIOSGA004936-TA,8.0
BGIOSGA035895-TA,268.0
BGIOSGA033209-TA,17.0
BGIOSGA020568-TA,7.0
BGIOSGA025385-TA,23.0
BGIOSGA033331-TA,6.0
BGIOSGA034644-TA,450.054
BGIOSGA009190-TA,143.0
BGIOSGA037748-TA,2.0
BGIOSGA016460-TA,4.00915
BGIOSGA029016-TA,146.0
BGIOSGA030166-TA,23.0
BGIOSGA009139-TA,31.0
BGIOSGA008665-TA,118.0
BGIOSGA011632-TA,83.0
BGIOSGA021662-TA,87.0
BGIOSGA003536-TA,1.0
BGIOSGA014404-TA,6.0
BGIOSGA014136-TA,21.0
BGIOSGA020885-TA,316.0
BGIOSGA027954-TA,116.211
BGIOSGA030785-TA,17.0
BGIOSGA014213-TA,3444.0
BGIOSGA022295-TA,142.0
BGIOSGA000345-TA,6.0
BGIOSGA013785-TA,3.0
BGIOSGA001761-TA,3.0
BGIOSGA037776-TA,4.69281
BGIOSGA028709-TA,15.0
BGIOSGA014434-TA,18.2116
BGIOSGA035920-TA,2.0
BGIOSGA006753-TA,64.0
BGIOSGA016163-TA,43.0
BGIOSGA024342-TA,57.0
BGIOSGA020195-TA,74.0
BGIOSGA028153-TA,267.996
BGIOSGA008883-TA,241.0
BGIOSGA026371-TA,29.0
BGIOSGA000739-TA,10.0
BGIOSGA020588-TA,2293.0
BGIOSGA018274-TA,20.0
BGIOSGA031303-TA,36.0
BGIOSGA001208-TA,107.0
BGIOSGA012750-TA,5.0
BGIOSGA012835-TA,40.0
BGIOSGA014525-TA,215.0
BGIOSGA027603-TA,14.0
BGIOSGA017230-TA,22.4254
BGIOSGA006994-TA,3.18027
BGIOSGA008407-TA,23.0
BGIOSGA028165-TA,21.0
BGIOSGA007066-TA,205.0
BGIOSGA010194-TA,28.0
BGIOSGA020924-TA,28.0
BGIOSGA001496-TA,9.61773
BGIOSGA033506-TA,170.0
BGIOSGA020329-TA,7.0
BGIOSGA000668-TA,6.0
BGIOSGA000713-TA,1.0
BGIOSGA017545-TA,10.0
BGIOSGA006939-TA,64.0
BGIOSGA005847-TA,63.0
BGIOSGA030816-TA,337.0
BGIOSGA021816-TA,1.0
BGIOSGA024249-TA,377.0
BGIOSGA011967-TA,65.0
BGIOSGA005907-TA,6.0
BGIOSGA015198-TA,41.0
BGIOSGA027209-TA,8.0
BGIOSGA011602-TA,5.0
BGIOSGA021823-TA,1024.17
BGIOSGA019531-TA,65.0
BGIOSGA029414-TA,1.0
BGIOSGA024802-TA,9.0
BGIOSGA017631-TA,20.0
BGIOSGA006947-TA,9.0
BGIOSGA023836-TA,143.673
BGIOSGA033064-TA,3.0
BGIOSGA003763-TA,59.0
BGIOSGA034333-TA,38.0
BGIOSGA023413-TA,8.0
BGIOSGA019815-TA,1.0
BGIOSGA023459-TA,326.0
BGIOSGA007312-TA,459.0
BGIOSGA010381-TA,1.0
BGIOSGA026539-TA,54.0
BGIOSGA012175-TA,70.0
BGIOSGA022065-TA,2.0
BGIOSGA001879-TA,118.462
BGIOSGA017870-TA,1.0
BGIOSGA005682-TA,24.0
BGIOSGA008300-TA,74.0
BGIOSGA013415-TA,8.0
BGIOSGA036759-TA,10.3198
BGIOSGA037449-TA,73.0
BGIOSGA033657-TA,28.0934
BGIOSGA024137-TA,181.066
BGIOSGA002477-TA,9339.79
BGIOSGA013801-TA,127.0
BGIOSGA021913-TA,1.0
BGIOSGA007265-TA,7.0
BGIOSGA011999-TA,30.0
BGIOSGA011488-TA,11.0
BGIOSGA036996-TA,110.0
BGIOSGA024272-TA,49.0
BGIOSGA024731-TA,46.0
BGIOSGA023866-TA,19.0
BGIOSGA010379-TA,365.0
BGIOSGA029437-TA,53.0
BGIOSGA017383-TA,2.0
BGIOSGA005188-TA,30.0
BGIOSGA035852-TA,225.0
BGIOSGA031463-TA,77.0
BGIOSGA028634-TA,28.0
BGIOSGA018369-TA,35.0
BGIOSGA022833-TA,32.0
BGIOSGA027787-TA,125.0
BGIOSGA006464-TA,6.0
BGIOSGA030910-TA,38.0
BGIOSGA036553-TA,156.0
BGIOSGA021077-TA,3.63937
BGIOSGA017555-TA,20.0
BGIOSGA023922-TA,26.0
BGIOSGA002713-TA,309.0
BGIOSGA001633-TA,682.51
BGIOSGA012197-TA,552.0
BGIOSGA021636-TA,1.0
BGIOSGA006698-TA,3.0
BGIOSGA012078-TA,62.0
BGIOSGA037163-TA,1.0
BGIOSGA015729-TA,3.0
BGIOSGA031654-TA,15.0
BGIOSGA034463-TA,36.0
BGIOSGA013282-TA,80.0
BGIOSGA030012-TA,65.0
BGIOSGA020497-TA,41.0
BGIOSGA019750-TA,45.0
BGIOSGA021295-TA,105.0
BGIOSGA016421-TA,82.6872
BGIOSGA026219-TA,48.0
BGIOSGA018382-TA,45.0
BGIOSGA017507-TA,180.83
BGIOSGA037455-TA,12.0
BGIOSGA014726-TA,3.0
BGIOSGA028784-TA,12.0
BGIOSGA034579-TA,73.0
BGIOSGA037654-TA,9.0
BGIOSGA006973-TA,3.0
BGIOSGA007454-TA,486.977
BGIOSGA002684-TA,259.0
BGIOSGA016081-TA,56.0
BGIOSGA036798-TA,14.0
BGIOSGA009152-TA,19.0
BGIOSGA012369-TA,117.0
BGIOSGA030396-TA,46.0
BGIOSGA035066-TA,20.0
BGIOSGA037214-TA,349.0
BGIOSGA032547-TA,95.0
BGIOSGA037547-TA,3.0
BGIOSGA034180-TA,97.0
BGIOSGA037755-TA,3.0
BGIOSGA014882-TA,14.0
BGIOSGA005034-TA,1.0
BGIOSGA021685-TA,9.0
BGIOSGA035583-TA,5.0
BGIOSGA010104-TA,863.94
BGIOSGA018455-TA,24.0
BGIOSGA019182-TA,1.0
BGIOSGA017444-TA,11.0
BGIOSGA026753-TA,1.0
BGIOSGA012286-TA,239.0
BGIOSGA008014-TA,62.0
BGIOSGA018055-TA,225.0
BGIOSGA037116-TA,16.0
BGIOSGA000615-TA,46.0
BGIOSGA012876-TA,77.573
BGIOSGA034419-TA,154.0
BGIOSGA000088-TA,29.0
BGIOSGA025397-TA,26.0
BGIOSGA005009-TA,17.0
BGIOSGA021591-TA,2.0
BGIOSGA004569-TA,167.0
BGIOSGA003406-TA,62.0
BGIOSGA020782-TA,2.28788
BGIOSGA032693-TA,7.0
BGIOSGA031064-TA,185.0
BGIOSGA016690-TA,2.0
BGIOSGA023484-TA,1.0
BGIOSGA023638-TA,8.0
BGIOSGA019070-TA,13.0
BGIOSGA030067-TA,19.0397
BGIOSGA032247-TA,1039.0
BGIOSGA005651-TA,52.0
BGIOSGA019431-TA,308.0
BGIOSGA025082-TA,42.0
BGIOSGA002024-TA,13.0
BGIOSGA008578-TA,104.0
BGIOSGA029485-TA,161.0
BGIOSGA009239-TA,104.0
BGIOSGA003352-TA,158.0
BGIOSGA036646-TA,10.0
BGIOSGA030441-TA,51.0
BGIOSGA036416-TA,13.0
BGIOSGA031229-TA,1.0
BGIOSGA015162-TA,1.0
BGIOSGA036156-TA,86.0
BGIOSGA027300-TA,198.0
BGIOSGA037102-TA,4.0
BGIOSGA027082-TA,25.7863
BGIOSGA005200-TA,8.0
BGIOSGA029792-TA,34.0
BGIOSGA012679-TA,34.0
BGIOSGA001280-TA,6.36403
BGIOSGA022167-TA,397.762
BGIOSGA007756-TA,7.0
BGIOSGA016723-TA,8.0
BGIOSGA037598-TA,54.0
BGIOSGA006874-TA,5.12748
BGIOSGA020743-TA,189.865
BGIOSGA027377-TA,7.0
BGIOSGA004384-TA,9.0
BGIOSGA018928-TA,4.0
BGIOSGA011157-TA,29.0
BGIOSGA021205-TA,39.0
BGIOSGA013531-TA,123.0
BGIOSGA033259-TA,5.0
BGIOSGA011582-TA,74.0
BGIOSGA009860-TA,124.0
BGIOSGA002145-TA,36.0
BGIOSGA018155-TA,78.0
BGIOSGA027388-TA,20.0
BGIOSGA000772-TA,51.0
BGIOSGA006044-TA,32.0
BGIOSGA030293-TA,22.0
BGIOSGA006063-TA,5.0
BGIOSGA003486-TA,3.0
BGIOSGA012020-TA,2.0
BGIOSGA033242-TA,1.0
BGIOSGA016144-TA,17.3664
BGIOSGA024909-TA,20.0
BGIOSGA019397-TA,17.0
BGIOSGA005728-TA,110.0
BGIOSGA014620-TA,11.6142
BGIOSGA019740-TA,38.0
BGIOSGA028376-TA,1.0
BGIOSGA012420-TA,205.2
BGIOSGA002587-TA,34.0
BGIOSGA020632-TA,37.0
BGIOSGA004670-TA,6.0
BGIOSGA002731-TA,6.0
BGIOSGA024503-TA,6.0
BGIOSGA020652-TA,12.0
BGIOSGA008745-TA,1444.0
BGIOSGA012277-TA,247.0
BGIOSGA011567-TA,129.0
BGIOSGA012432-TA,169.0
BGIOSGA022217-TA,101.0
BGIOSGA007895-TA,305.0
BGIOSGA009587-TA,9.37577
BGIOSGA036939-TA,6.0
BGIOSGA037459-TA,8.0
BGIOSGA032695-TA,35.0
BGIOSGA022359-TA,6.0
BGIOSGA017660-TA,22.0
BGIOSGA036323-TA,81.0
BGIOSGA016203-TA,9.0
BGIOSGA021015-TA,67.0
BGIOSGA002196-TA,13.0
BGIOSGA001965-TA,52.0
BGIOSGA004766-TA,50.0
BGIOSGA029981-TA,2.0
BGIOSGA024614-TA,91.0
BGIOSGA014371-TA,258.0
BGIOSGA011630-TA,37.0
BGIOSGA004910-TA,37.0
BGIOSGA026298-TA,15.0
BGIOSGA022602-TA,24.0
BGIOSGA003095-TA,183.0
BGIOSGA001416-TA,18.0
BGIOSGA017787-TA,4.0
BGIOSGA018826-TA,16.0
BGIOSGA023080-TA,250.0
BGIOSGA007035-TA,3.0
BGIOSGA018144-TA,144.0
BGIOSGA008218-TA,12.0
BGIOSGA021779-TA,760.0
BGIOSGA013586-TA,345.788
BGIOSGA037574-TA,307.747
BGIOSGA003176-TA,10.0
BGIOSGA014603-TA,12.0
BGIOSGA020858-TA,83.0
BGIOSGA016502-TA,44.0
BGIOSGA024896-TA,24.0
BGIOSGA027266-TA,56.7775
BGIOSGA013579-TA,21.0
BGIOSGA017327-TA,13.0
BGIOSGA012859-TA,122.0
BGIOSGA007825-TA,10.0
BGIOSGA022289-TA,1.0
BGIOSGA034661-TA,1.0
BGIOSGA021088-TA,23.0
BGIOSGA025060-TA,40.0
BGIOSGA002162-TA,8.0
BGIOSGA000445-TA,117.0
BGIOSGA034078-TA,2.0
BGIOSGA021302-TA,41.0
BGIOSGA014332-TA,101.875
BGIOSGA015276-TA,65.0
BGIOSGA019474-TA,4.0
BGIOSGA016214-TA,9.0
BGIOSGA026923-TA,1.0
BGIOSGA025745-TA,148.0
BGIOSGA006187-TA,168.0
BGIOSGA012337-TA,287.0
BGIOSGA016660-TA,3.0
BGIOSGA025804-TA,105.0
BGIOSGA011639-TA,7.0
BGIOSGA030381-TA,1.0
BGIOSGA013484-TA,161.0
BGIOSGA000416-TA,34.0
BGIOSGA011426-TA,648.0
BGIOSGA012239-TA,23.0
BGIOSGA020932-TA,15.0
BGIOSGA004641-TA,30.0
BGIOSGA036568-TA,175.0
BGIOSGA023495-TA,4.0
BGIOSGA034053-TA,1.0
BGIOSGA020678-TA,28.0
BGIOSGA006724-TA,4.0
BGIOSGA036985-TA,37.0
BGIOSGA036511-TA,86.0
BGIOSGA023596-TA,1.0
BGIOSGA020672-TA,57.0
BGIOSGA003990-TA,0.5
BGIOSGA021162-TA,16.0
BGIOSGA004220-TA,2.0
BGIOSGA029994-TA,28.0
BGIOSGA013608-TA,4.0
BGIOSGA016027-TA,177.0
BGIOSGA032893-TA,30.0
BGIOSGA008273-TA,73.0
BGIOSGA022736-TA,11.5677
BGIOSGA022497-TA,2.0
BGIOSGA008065-TA,12.0
BGIOSGA017524-TA,1.0
BGIOSGA023671-TA,8.0
BGIOSGA005033-TA,10.0
BGIOSGA023549-TA,18.0
BGIOSGA009424-TA,7.0
BGIOSGA021739-TA,2187.05
BGIOSGA002546-TA,33.0
BGIOSGA018262-TA,1.0
BGIOSGA026801-TA,199.0
BGIOSGA037716-TA,11.0
BGIOSGA025883-TA,138.0
BGIOSGA027614-TA,222.0
BGIOSGA002805-TA,25.0
BGIOSGA004201-TA,90.0
BGIOSGA016671-TA,28.1778
BGIOSGA012030-TA,170.0
BGIOSGA012118-TA,201.0
BGIOSGA015099-TA,37.0
BGIOSGA020372-TA,16.0
BGIOSGA024473-TA,1.0
BGIOSGA023617-TA,32.0
BGIOSGA021481-TA,37.0
BGIOSGA017079-TA,43.0
BGIOSGA001458-TA,1.0
BGIOSGA010932-TA,4.0
BGIOSGA011941-TA,123.0
BGIOSGA018249-TA,1.0
BGIOSGA037861-TA,4.0
BGIOSGA035315-TA,3.0
BGIOSGA010780-TA,462.208
BGIOSGA016446-TA,4.0
BGIOSGA025442-TA,40.0
BGIOSGA020773-TA,244.0
BGIOSGA008682-TA,12.0
BGIOSGA015525-TA,1.0
BGIOSGA003009-TA,35.0
BGIOSGA036665-TA,6.0
BGIOSGA028846-TA,26.0
BGIOSGA028754-TA,2.0
BGIOSGA024071-TA,7.0
BGIOSGA008471-TA,3.0
BGIOSGA031706-TA,25.0
BGIOSGA007762-TA,1301.0
BGIOSGA021008-TA,19.7261
BGIOSGA028899-TA,21.0
BGIOSGA012918-TA,2.0
BGIOSGA013990-TA,36.0
BGIOSGA013102-TA,2.0
BGIOSGA013862-TA,4.0
BGIOSGA002101-TA,63.0
BGIOSGA000178-TA,65.0
BGIOSGA009433-TA,16.0
BGIOSGA007811-TA,6.0
BGIOSGA017970-TA,17.0
BGIOSGA026368-TA,113.0
BGIOSGA027185-TA,68.0
BGIOSGA000354-TA,124.0
BGIOSGA025435-TA,53.0
BGIOSGA019563-TA,77.0
BGIOSGA035990-TA,117.709
BGIOSGA034908-TA,1.0
BGIOSGA007747-TA,47.0
BGIOSGA037611-TA,44.0
BGIOSGA020541-TA,192.0
BGIOSGA020732-TA,52.0
BGIOSGA022624-TA,555.0
BGIOSGA001503-TA,88.0
BGIOSGA009821-TA,56.0
BGIOSGA010501-TA,25.0
BGIOSGA019787-TA,35.9031
BGIOSGA022007-TA,403.0
BGIOSGA029907-TA,55.0
BGIOSGA016092-TA,152.0
BGIOSGA009875-TA,67.0
BGIOSGA004752-TA,57.0
BGIOSGA010145-TA,8.0
BGIOSGA017412-TA,58.0
BGIOSGA010827-TA,2.0
BGIOSGA028260-TA,14.0
BGIOSGA025135-TA,24.0
BGIOSGA023534-TA,909.0
BGIOSGA023807-TA,99.0
BGIOSGA017472-TA,4.0
BGIOSGA021569-TA,6.0
BGIOSGA018711-TA,8.0
BGIOSGA014910-TA,6.0
BGIOSGA034385-TA,109.0
BGIOSGA005052-TA,3.0
BGIOSGA008651-TA,4.0
BGIOSGA028201-TA,119.0
BGIOSGA000071-TA,401.0
BGIOSGA027207-TA,8.0
BGIOSGA004131-TA,1630.0
BGIOSGA003229-TA,5.0
BGIOSGA033761-TA,18.2801
BGIOSGA024985-TA,61.0
BGIOSGA004398-TA,1.0
BGIOSGA005328-TA,55.0
BGIOSGA029756-TA,114.0
BGIOSGA004100-TA,168.0
BGIOSGA004452-TA,26.0
BGIOSGA022978-TA,37.0
BGIOSGA034622-TA,447.74
BGIOSGA026575-TA,47.0
BGIOSGA031437-TA,85.0
BGIOSGA004570-TA,164.996
BGIOSGA036822-TA,65.3239
BGIOSGA013543-TA,273.0
BGIOSGA007320-TA,107.0
BGIOSGA014739-TA,39.0
BGIOSGA018998-TA,5.0
BGIOSGA005971-TA,47.0
BGIOSGA019976-TA,2.0
BGIOSGA001620-TA,73.0
BGIOSGA007275-TA,20.0
BGIOSGA037555-TA,9.52731
BGIOSGA024911-TA,1.0
BGIOSGA029912-TA,2.0
BGIOSGA029703-TA,2.0
BGIOSGA013398-TA,37.0
BGIOSGA030761-TA,41.0
BGIOSGA035697-TA,176.0
BGIOSGA003727-TA,34.0
BGIOSGA036228-TA,1.0
BGIOSGA004269-TA,44.0
BGIOSGA034794-TA,84.0
BGIOSGA031182-TA,15.0
BGIOSGA032187-TA,2.0
BGIOSGA031989-TA,1.0
BGIOSGA001603-TA,22.0
BGIOSGA010634-TA,7.0
BGIOSGA027151-TA,77.0
BGIOSGA018769-TA,33.489
BGIOSGA027354-TA,8.0
BGIOSGA013477-TA,176.0
BGIOSGA003292-TA,14.0
BGIOSGA011560-TA,13.0
BGIOSGA028777-TA,7.0
BGIOSGA033788-TA,88.0
BGIOSGA019154-TA,1.0
BGIOSGA016938-TA,60.0
BGIOSGA022034-TA,1.0
BGIOSGA014959-TA,14.0
BGIOSGA023969-TA,9.0
BGIOSGA028711-TA,103.02
BGIOSGA004807-TA,0.00106028
BGIOSGA016972-TA,16.0
BGIOSGA037621-TA,5.0
BGIOSGA007986-TA,98.0
BGIOSGA023166-TA,1.59349
BGIOSGA026547-TA,66.8445
BGIOSGA028215-TA,5.0
BGIOSGA033286-TA,39.0
BGIOSGA028061-TA,1.0
BGIOSGA019621-TA,212.0
BGIOSGA028259-TA,1.33333
BGIOSGA030521-TA,471.32
BGIOSGA010168-TA,18.0
BGIOSGA018669-TA,1084.0
BGIOSGA007216-TA,676.0
BGIOSGA006796-TA,1.0
BGIOSGA036792-TA,405.946
BGIOSGA024396-TA,23.0
BGIOSGA007567-TA,12.1816
BGIOSGA026471-TA,430.0
BGIOSGA016401-TA,8.0
BGIOSGA027537-TA,41.1823
BGIOSGA017196-TA,9.0
BGIOSGA015185-TA,252.0
BGIOSGA012439-TA,3.0
BGIOSGA008033-TA,8.0
BGIOSGA024441-TA,3.0
BGIOSGA012659-TA,135.0
BGIOSGA023439-TA,6.0
BGIOSGA033269-TA,12.0
BGIOSGA030597-TA,218.0
BGIOSGA024380-TA,13.0
BGIOSGA014949-TA,2.0
BGIOSGA034297-TA,36.0
BGIOSGA028828-TA,4.0
BGIOSGA000635-TA,1.0
BGIOSGA021525-TA,1.0
BGIOSGA034291-TA,17.0
BGIOSGA004218-TA,88.0
BGIOSGA028730-TA,88.0
BGIOSGA014701-TA,14.0
BGIOSGA020344-TA,157.0
BGIOSGA037544-TA,5.0
BGIOSGA036768-TA,5.0
BGIOSGA019501-TA,65.0
BGIOSGA020296-TA,32.0
BGIOSGA012244-TA,13.103
BGIOSGA006999-TA,27.0
BGIOSGA037524-TA,35.0
BGIOSGA006640-TA,517.0
BGIOSGA007782-TA,19.0
BGIOSGA004310-TA,113.0
BGIOSGA025827-TA,84.0
BGIOSGA002949-TA,1.0
BGIOSGA007728-TA,21.0
BGIOSGA024324-TA,1.0
BGIOSGA022676-TA,3.0
BGIOSGA031454-TA,52.0
BGIOSGA008388-TA,62.0
BGIOSGA037269-TA,45.0
BGIOSGA009654-TA,67.0
BGIOSGA017495-TA,23.0
BGIOSGA032755-TA,78.0
BGIOSGA011722-TA,14.0
BGIOSGA013167-TA,168.0
BGIOSGA001539-TA,29.0
BGIOSGA009284-TA,1.0
BGIOSGA024457-TA,11.0
BGIOSGA018187-TA,1.00269
BGIOSGA024747-TA,950.0
BGIOSGA020053-TA,17.0
BGIOSGA029494-TA,88.6471
BGIOSGA035527-TA,3.0
BGIOSGA036878-TA,2.0
BGIOSGA008614-TA,23.0
BGIOSGA035541-TA,131.534
BGIOSGA017735-TA,4.0
BGIOSGA033951-TA,11.0
BGIOSGA006302-TA,108.0
BGIOSGA002527-TA,146.0
BGIOSGA004005-TA,28.0
BGIOSGA002275-TA,18.0
BGIOSGA012660-TA,13.0
BGIOSGA014381-TA,1.0
BGIOSGA028183-TA,139.0
BGIOSGA022775-TA,1.0
BGIOSGA018715-TA,11.0
BGIOSGA007250-TA,65.0
BGIOSGA012394-TA,1.0
BGIOSGA005559-TA,1.0288
BGIOSGA031260-TA,2.0
BGIOSGA029519-TA,128.0
BGIOSGA036733-TA,17.0
BGIOSGA029032-TA,23.0
BGIOSGA029927-TA,108.0
BGIOSGA023430-TA,3.0
BGIOSGA025165-TA,165.457
BGIOSGA024591-TA,146.0
BGIOSGA000801-TA,203.0
BGIOSGA030472-TA,40.0
BGIOSGA034225-TA,3.0
BGIOSGA001971-TA,2.0
BGIOSGA000227-TA,89.0
BGIOSGA016575-TA,3.0
BGIOSGA001191-TA,119.0
BGIOSGA000500-TA,55.0
BGIOSGA031755-TA,69.0
BGIOSGA006140-TA,15.0
BGIOSGA014484-TA,2.00647
BGIOSGA010210-TA,17.0
BGIOSGA035792-TA,2.0
BGIOSGA018693-TA,25.0
BGIOSGA037007-TA,1.0
BGIOSGA015220-TA,36.0
BGIOSGA004986-TA,11.0
BGIOSGA026849-TA,79.0
BGIOSGA029639-TA,8.0
BGIOSGA005536-TA,14.0
BGIOSGA024063-TA,31.0
BGIOSGA018426-TA,1.0
BGIOSGA002930-TA,214.0
BGIOSGA007339-TA,28.0
BGIOSGA015423-TA,5.0
BGIOSGA016283-TA,271.67
BGIOSGA034729-TA,38.5147
BGIOSGA035071-TA,487.0
BGIOSGA012021-TA,26.5072
BGIOSGA004873-TA,267.0
BGIOSGA017400-TA,144.0
BGIOSGA007071-TA,7.0
BGIOSGA020682-TA,90.0
BGIOSGA031387-TA,10.0
BGIOSGA009668-TA,2781.84
BGIOSGA017008-TA,20.0
BGIOSGA005493-TA,272.0
BGIOSGA010159-TA,1.0
BGIOSGA011000-TA,647.0
BGIOSGA033326-TA,7.0
BGIOSGA017479-TA,195.0
BGIOSGA001170-TA,3.0
BGIOSGA029784-TA,29.0
BGIOSGA012133-TA,88.0
BGIOSGA024767-TA,169.0
BGIOSGA006126-TA,93.0
BGIOSGA003982-TA,8.0
BGIOSGA035782-TA,1.0
BGIOSGA032638-TA,20.0
BGIOSGA028995-TA,128.0
BGIOSGA024259-TA,7.0
BGIOSGA025101-TA,177.0
BGIOSGA007449-TA,30.0
BGIOSGA020997-TA,16.0
BGIOSGA035144-TA,6.53376
BGIOSGA023963-TA,8.0
BGIOSGA014511-TA,286.0
BGIOSGA030936-TA,12.0
BGIOSGA008857-TA,16.0
BGIOSGA006179-TA,8.0
BGIOSGA014305-TA,23.0
BGIOSGA009901-TA,36.0
BGIOSGA027441-TA,21.0
BGIOSGA029026-TA,148.0
BGIOSGA037671-TA,17.2924
BGIOSGA015293-TA,8.0
BGIOSGA022455-TA,12.0
BGIOSGA031946-TA,90.0
BGIOSGA011085-TA,4047.0
BGIOSGA036333-TA,192.0
BGIOSGA005087-TA,175.0
BGIOSGA015785-TA,291.0
BGIOSGA026279-TA,4.0
BGIOSGA025371-TA,19.0
BGIOSGA035520-TA,149.0
BGIOSGA009524-TA,4463.0
BGIOSGA005718-TA,166.0
BGIOSGA024165-TA,1198.0
BGIOSGA013814-TA,1939.0
BGIOSGA021698-TA,420.0
BGIOSGA031514-TA,5.0
BGIOSGA015665-TA,3.67851
BGIOSGA022397-TA,54.0
BGIOSGA006472-TA,375.0
BGIOSGA034130-TA,13.7053
BGIOSGA007413-TA,41.0
BGIOSGA004286-TA,14.0
BGIOSGA003631-TA,4.0
BGIOSGA008182-TA,35.0
BGIOSGA030327-TA,13.0
BGIOSGA016623-TA,3.0
BGIOSGA016993-TA,7.0
BGIOSGA027714-TA,15.3503
BGIOSGA007392-TA,10.0
BGIOSGA031361-TA,22.0
BGIOSGA026740-TA,43.0
BGIOSGA031588-TA,18.0
BGIOSGA009558-TA,117.0
BGIOSGA022106-TA,51.0
BGIOSGA033937-TA,6.0
BGIOSGA036882-TA,595.678
BGIOSGA019063-TA,45.0
BGIOSGA002093-TA,45.0
BGIOSGA006443-TA,16.0
BGIOSGA009059-TA,55.0
BGIOSGA014206-TA,3.0
BGIOSGA035802-TA,1.0
BGIOSGA037782-TA,1.0
BGIOSGA010256-TA,6.0
BGIOSGA029269-TA,1.0
BGIOSGA001365-TA,52.0
BGIOSGA035512-TA,41.0
BGIOSGA035807-TA,3.0
BGIOSGA035820-TA,36.0
BGIOSGA019869-TA,86.0
BGIOSGA002328-TA,41.0
BGIOSGA009801-TA,8.0
BGIOSGA012343-TA,230.149
BGIOSGA001850-TA,1.0
BGIOSGA005747-TA,9.01512
BGIOSGA027559-TA,61.0
BGIOSGA036264-TA,59.0
BGIOSGA003797-TA,827.0
BGIOSGA028971-TA,16.0
BGIOSGA014724-TA,182.0
BGIOSGA013342-TA,66.0
BGIOSGA013044-TA,5.0
BGIOSGA016652-TA,3.0
BGIOSGA020176-TA,189.0
BGIOSGA018619-TA,2.0
BGIOSGA011816-TA,9.0
BGIOSGA002499-TA,151.0
BGIOSGA003759-TA,76.0
BGIOSGA020507-TA,15.0
BGIOSGA011431-TA,13.0
BGIOSGA004630-TA,13.9742
BGIOSGA000489-TA,7.0
BGIOSGA025383-TA,192.0
BGIOSGA035767-TA,14.0
BGIOSGA028981-TA,2.0
BGIOSGA030221-TA,19.0
BGIOSGA016545-TA,39.0
BGIOSGA034867-TA,10.0
BGIOSGA020602-TA,22.0
BGIOSGA036973-TA,1.0
BGIOSGA007269-TA,33.0
BGIOSGA018655-TA,9.64785
BGIOSGA026025-TA,209.0
BGIOSGA022681-TA,23.0
BGIOSGA003715-TA,48.0
BGIOSGA029329-TA,2.0
BGIOSGA008978-TA,2.0
BGIOSGA000887-TA,48.0
BGIOSGA011228-TA,234.0
BGIOSGA013443-TA,418.0
BGIOSGA037249-TA,20.858
BGIOSGA006154-TA,95.0
BGIOSGA002602-TA,92.0
BGIOSGA003930-TA,8.78912
BGIOSGA025756-TA,9.0
BGIOSGA013551-TA,91.0
BGIOSGA014521-TA,111.0
BGIOSGA027307-TA,38.0
BGIOSGA021991-TA,80.0
BGIOSGA011031-TA,28.0
BGIOSGA035847-TA,106.0
BGIOSGA020639-TA,84.0
BGIOSGA004259-TA,4.0
BGIOSGA008107-TA,136.0
BGIOSGA004595-TA,10.0
BGIOSGA033906-TA,102.757
BGIOSGA020017-TA,30.0
BGIOSGA015911-TA,7.0
BGIOSGA034071-TA,173.0
BGIOSGA020348-TA,19.0
BGIOSGA011162-TA,34.0
BGIOSGA010702-TA,2.0
BGIOSGA031368-TA,153.973
BGIOSGA021117-TA,18.0
BGIOSGA029285-TA,28.0
BGIOSGA027282-TA,53.0
BGIOSGA021607-TA,2.0
BGIOSGA006076-TA,51.0
BGIOSGA012008-TA,24.0
BGIOSGA031692-TA,12.0
BGIOSGA031094-TA,19.0
BGIOSGA012059-TA,9.0
BGIOSGA034716-TA,58.0
BGIOSGA034236-TA,117.0
